"studium_id";"typ_programu";"forma_studia";"datum_zahajeni";"datum_ukonceni";"rocnik";"studijni_stav";"studuje";"zamereni_id";"fakulta_id";"nazev_fakulty";"jazyk_vyuky";"ukonceni_zpusob";"platby_stav";"pruchod";"rok_maturity";"odkud_skola_kod"
"18943906";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18943806";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18943706";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18943406";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"2013-01-01";""
"18944306";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18944206";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18944106";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18955306";"B";"";"2021-04-27";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"2019-01-01";""
"18944006";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18943306";"B";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18944406";"B";"";"2021-04-23";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18944606";"B";"";"2021-04-23";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18944506";"B";"";"2021-04-23";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18777306";"B";"";"2020-11-30";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18773406";"B";"";"2020-11-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18771606";"B";"";"2020-11-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18771506";"B";"";"2020-11-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18771406";"B";"";"2020-11-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18773306";"B";"";"2020-11-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18771306";"B";"";"2020-11-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18305206";"B";"";"2020-09-07";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18345206";"B";"";"2020-09-08";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18943606";"N";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"18943506";"N";"";"2021-04-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"";"";"";"";"";""
"19998506";"B";"";"2021-09-27";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19725606";"B";"";"2021-09-08";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2008-01-01";""
"19738306";"B";"";"2021-09-08";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1997-01-01";""
"19405806";"B";"";"2021-08-26";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2009-01-01";""
"19347206";"B";"";"2021-08-23";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"19948606";"B";"";"2021-09-17";"2021-09-23";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19726106";"B";"";"2021-09-08";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19967806";"B";"";"2021-09-20";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1991-01-01";""
"19975606";"B";"";"2021-09-22";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"19681906";"B";"";"2021-09-06";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"19681806";"B";"";"2021-09-06";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"19597206";"B";"";"2021-09-02";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2005-01-01";""
"19597306";"B";"";"2021-09-02";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18852306";"B";"";"2021-02-11";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"19297606";"B";"";"2021-08-05";"2021-09-15";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18884906";"B";"";"2021-02-26";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18889306";"B";"";"2021-02-28";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18855406";"B";"";"2021-02-11";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18853406";"B";"";"2021-02-11";"2021-09-14";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18847806";"B";"";"2021-02-09";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18875306";"B";"";"2021-02-17";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18857306";"B";"";"2021-02-12";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"18839606";"B";"";"2021-02-03";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2004-01-01";""
"18861706";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2004-01-01";""
"18862406";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1999-01-01";""
"18861506";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"18862206";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"18324706";"B";"";"2020-09-07";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18653506";"B";"";"2020-09-24";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1991-01-01";""
"18572706";"B";"";"2020-09-17";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"18572806";"B";"";"2020-09-17";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18835506";"B";"";"2021-02-01";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18453806";"B";"";"2020-09-14";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"18453406";"B";"";"2020-09-14";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18045506";"B";"";"2020-08-05";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18491206";"B";"";"2020-09-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1994-01-01";""
"16894506";"B";"";"2019-08-26";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"18222706";"B";"";"2020-09-02";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"18453506";"B";"";"2020-09-14";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"18324506";"B";"";"2020-09-07";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18453706";"B";"";"2020-09-14";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18179106";"B";"";"2020-09-01";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1997-01-01";""
"19804106";"B";"";"2021-09-13";"2021-09-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1991-01-01";""
"19804006";"B";"";"2021-09-13";"2021-09-14";"1";"39";"K";"";"10";"Fakulta informačních technologií";"CS";"20";"";"";"2018-01-01";""
"19803906";"B";"";"2021-09-13";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"19895606";"B";"";"2021-09-16";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19952506";"B";"";"2021-09-17";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19807406";"B";"";"2021-09-14";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2007-01-01";""
"19807306";"B";"";"2021-09-14";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19807206";"B";"";"2021-09-14";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19725806";"B";"";"2021-09-08";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"19725706";"B";"";"2021-09-08";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"19681706";"B";"";"2021-09-06";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19681506";"B";"";"2021-09-06";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19681406";"B";"";"2021-09-06";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"19251706";"B";"";"2021-08-28";"2021-08-31";"0";"39";"K";"";"10";"Fakulta informačních technologií";"CS";"03";"";"";"";""
"19251806";"B";"";"2021-07-28";"2021-08-31";"0";"39";"K";"";"10";"Fakulta informačních technologií";"CS";"03";"";"";"";""
"18881806";"B";"";"2021-02-22";"2021-08-27";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18849406";"B";"";"2021-02-09";"2021-08-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2006-01-01";""
"18835406";"B";"";"2021-02-01";"2021-09-02";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2005-01-01";""
"18862106";"B";"";"2021-02-15";"2021-09-03";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18331306";"B";"";"2020-09-07";"2021-09-03";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"12629106";"B";"";"2016-02-17";"2016-09-19";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2012-01-01";""
"19473306";"B";"";"2021-08-30";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2006-01-01";""
"19473506";"B";"";"2021-08-30";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1999-01-01";""
"19568306";"B";"";"2021-09-01";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"19568206";"B";"";"2021-09-01";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"19578606";"B";"";"2021-09-02";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19667006";"B";"";"2021-09-03";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"19630706";"B";"";"2021-09-03";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"19568106";"B";"";"2021-09-01";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19319506";"B";"";"2021-08-11";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"19319406";"B";"";"2021-08-11";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18875406";"B";"";"2021-02-17";"2021-08-24";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"19402406";"B";"";"2021-08-25";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"18845906";"B";"";"2021-02-08";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"19327506";"B";"";"2021-08-16";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2013-01-01";""
"19297506";"B";"";"2021-08-05";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2005-01-01";""
"19297706";"B";"";"2021-08-05";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19253606";"B";"";"2021-07-28";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"19321406";"B";"";"2021-08-12";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18846006";"B";"";"2021-02-08";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"19251606";"B";"";"2021-07-28";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18849506";"B";"";"2021-02-09";"2021-07-21";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2019-01-01";""
"18853106";"B";"";"2021-02-11";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18840006";"B";"";"2021-02-03";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18839706";"B";"";"2021-02-03";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"18193506";"B";"";"2020-09-01";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18839506";"B";"";"2021-02-03";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"18861406";"B";"";"2021-02-15";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"17401706";"B";"";"2019-09-30";"2020-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2013-01-01";""
"18610806";"B";"";"2020-09-17";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18222906";"B";"";"2020-09-02";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18453306";"B";"";"2020-09-14";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2012-01-01";""
"18852606";"B";"";"2021-02-11";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18852906";"B";"";"2021-02-11";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"17587506";"B";"";"2020-02-13";"2021-07-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"18852206";"B";"";"2021-02-11";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"18839406";"B";"";"2021-02-03";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18863606";"B";"";"2021-02-16";"2021-06-23";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18852806";"B";"";"2021-02-11";"2021-06-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"18324306";"B";"";"2020-09-07";"2021-06-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18885306";"B";"";"2021-02-24";"2021-06-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"18863506";"B";"";"2021-02-16";"2021-06-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18861806";"B";"";"2021-02-15";"2021-06-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"18857406";"B";"";"2021-02-12";"2021-06-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"18852706";"B";"";"2021-02-11";"2021-06-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"18861606";"B";"";"2021-02-15";"2021-06-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"17381406";"B";"";"2019-09-23";"2021-06-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"18904206";"B";"";"2021-03-08";"2021-06-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"17586806";"B";"";"2020-02-13";"2020-08-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"18453906";"B";"";"2020-09-14";"2021-03-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18329306";"B";"";"2020-09-07";"2021-02-23";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2009-01-01";""
"18324806";"B";"";"2020-09-07";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18329106";"B";"";"2020-09-07";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18635706";"B";"";"2020-09-22";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"18653606";"B";"";"2020-09-24";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2018-01-01";""
"18572506";"B";"";"2020-09-17";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18688106";"B";"";"2020-10-05";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2015-01-01";""
"18150606";"B";"";"2020-08-27";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18168706";"B";"";"2020-08-31";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2012-01-01";""
"18168806";"B";"";"2020-08-31";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2012-01-01";""
"18394106";"B";"";"2020-09-09";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2001-01-01";""
"18225206";"B";"";"2020-09-03";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18331206";"B";"";"2020-09-07";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18324406";"B";"";"2020-09-07";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2011-01-01";""
"18393206";"B";"";"2020-09-09";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2010-01-01";""
"18367106";"B";"";"2020-09-08";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18222806";"B";"";"2020-09-02";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2008-01-01";""
"18503106";"B";"";"2020-09-16";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"18639506";"B";"";"2020-09-23";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18819306";"B";"";"2021-02-17";"2021-02-18";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18393106";"B";"";"2020-09-09";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1993-01-01";""
"18045606";"B";"";"2020-08-05";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18835706";"B";"";"2021-02-01";"2021-02-09";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18861906";"B";"";"2021-02-15";"2021-02-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2019-01-01";""
"18401106";"B";"";"2020-09-09";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2014-01-01";""
"18365506";"B";"";"2020-09-08";"2020-09-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17585906";"B";"";"2020-02-13";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"17255106";"B";"";"2019-09-16";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2009-01-01";""
"17077006";"B";"";"2019-09-05";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2014-01-01";""
"17592906";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1996-01-01";""
"17592406";"B";"";"2020-02-17";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17591606";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"17593006";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17586006";"B";"";"2020-02-13";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2018-01-01";""
"17534806";"B";"";"2020-01-08";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"17585006";"B";"";"2020-02-13";"2020-09-18";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"17388506";"B";"";"2019-09-24";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2014-01-01";""
"17583106";"B";"";"2020-02-17";"2020-09-19";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17585406";"B";"";"2020-02-13";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2013-01-01";""
"17593306";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2004-01-01";""
"17585206";"B";"";"2020-02-13";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2018-01-01";""
"17538906";"B";"";"2020-01-13";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17556906";"B";"";"2020-01-28";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17593206";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2013-01-01";""
"17572806";"B";"";"2020-02-17";"2020-09-19";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17592206";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"16878706";"B";"";"2019-08-21";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17566906";"B";"";"2020-02-03";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"17585706";"B";"";"2020-02-13";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17255506";"B";"";"2019-09-16";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17255206";"B";"";"2019-09-16";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2011-01-01";""
"17406906";"B";"";"2019-10-02";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"17586206";"B";"";"2020-02-13";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1999-01-01";""
"17389606";"B";"";"2019-09-24";"2020-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"17294406";"B";"";"2019-09-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1994-01-01";""
"17416006";"B";"";"2019-10-09";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17413706";"B";"";"2019-10-07";"2020-09-24";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1991-01-01";""
"17404606";"B";"";"2019-09-24";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"16877406";"B";"";"2019-08-20";"2020-09-19";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"17388406";"B";"";"2019-09-24";"2020-09-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1995-01-01";""
"17265006";"B";"";"2019-09-16";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"17139606";"B";"";"2019-09-09";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2015-01-01";""
"16877206";"B";"";"2019-08-20";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17263006";"B";"";"2019-09-16";"2020-09-21";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2011-01-01";""
"17138906";"B";"";"2019-09-09";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
